entity_id,state,last_changed
sensor.esp32_bme680_gas_resistance,29707.2,2025-03-04T02:44:20.336Z
sensor.esp32_bme680_gas_resistance,36011.1,2025-03-04T02:44:40.231Z
sensor.esp32_bme680_gas_resistance,40894.6,2025-03-04T02:45:00.232Z
sensor.esp32_bme680_gas_resistance,45266.6,2025-03-04T02:45:20.245Z
sensor.esp32_bme680_gas_resistance,48514.7,2025-03-04T02:45:40.250Z
sensor.esp32_bme680_gas_resistance,51752.5,2025-03-04T02:46:00.239Z
sensor.esp32_bme680_gas_resistance,54127.2,2025-03-04T02:46:20.279Z
sensor.esp32_bme680_gas_resistance,56235.2,2025-03-04T02:46:40.246Z
sensor.esp32_bme680_gas_resistance,57947.2,2025-03-04T02:47:00.301Z
sensor.esp32_bme680_gas_resistance,59301.3,2025-03-04T02:47:20.245Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-04T02:49:27.997Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-02T08:00:00.000Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-04T00:09:37.358Z
sensor.esp32_bme680_indoor_air_quality,10.5,2025-03-04T00:10:13.640Z
sensor.esp32_bme680_indoor_air_quality,11.2,2025-03-04T00:11:13.750Z
sensor.esp32_bme680_indoor_air_quality,11.6,2025-03-04T00:12:13.635Z
sensor.esp32_bme680_indoor_air_quality,11.9,2025-03-04T00:13:13.792Z
sensor.esp32_bme680_indoor_air_quality,12.1,2025-03-04T00:14:13.679Z
sensor.esp32_bme680_indoor_air_quality,12.2,2025-03-04T00:15:13.685Z
sensor.esp32_bme680_indoor_air_quality,12.3,2025-03-04T00:16:13.693Z
sensor.esp32_bme680_indoor_air_quality,12.4,2025-03-04T00:17:13.659Z
sensor.esp32_bme680_indoor_air_quality,12.5,2025-03-04T00:19:13.657Z
sensor.esp32_bme680_indoor_air_quality,12.6,2025-03-04T00:20:13.723Z
sensor.esp32_bme680_indoor_air_quality,12.7,2025-03-04T00:23:13.750Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-04T00:28:47.468Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-04T02:08:12.675Z
sensor.esp32_bme680_indoor_air_quality,11.3,2025-03-04T02:08:53.083Z
sensor.esp32_bme680_indoor_air_quality,11.9,2025-03-04T02:09:53.099Z
sensor.esp32_bme680_indoor_air_quality,12.2,2025-03-04T02:10:53.140Z
sensor.esp32_bme680_indoor_air_quality,12.4,2025-03-04T02:11:53.149Z
sensor.esp32_bme680_indoor_air_quality,12.5,2025-03-04T02:12:53.126Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-04T02:15:22.625Z
sensor.esp32_bme680_indoor_air_quality,unknown,2025-03-04T02:43:58.342Z
sensor.esp32_bme680_indoor_air_quality,11.9,2025-03-04T02:44:40.993Z
sensor.esp32_bme680_indoor_air_quality,12.2,2025-03-04T02:45:40.992Z
sensor.esp32_bme680_indoor_air_quality,12.4,2025-03-04T02:46:40.997Z
sensor.esp32_bme680_indoor_air_quality,unavailable,2025-03-04T02:49:27.997Z
automation.temperature_warning,on,2025-03-02T08:00:00.000Z
automation.temperature_warning,unavailable,2025-03-03T23:50:30.027Z
automation.temperature_warning,on,2025-03-03T23:50:30.029Z
automation.low_temperature_warning,on,2025-03-02T08:00:00.000Z
