entity_id,state,last_changed
sensor.esp32_bme680_humidity,33.9,2025-03-11T03:43:38.856Z
sensor.esp32_bme680_humidity,34.1,2025-03-11T03:43:43.664Z
sensor.esp32_bme680_humidity,33.7,2025-03-11T03:43:48.683Z
sensor.esp32_bme680_humidity,33.5,2025-03-11T03:43:54.007Z
sensor.esp32_bme680_humidity,33.4,2025-03-11T03:43:58.719Z
sensor.esp32_bme680_humidity,33.3,2025-03-11T03:44:03.629Z
sensor.esp32_bme680_humidity,33.1,2025-03-11T03:44:24.132Z
sensor.esp32_bme680_humidity,33.0,2025-03-11T03:44:28.616Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-09T08:00:00.000Z
sensor.esp32_bme680_gas_resistance,unknown,2025-03-10T04:35:47.920Z
sensor.esp32_bme680_gas_resistance,4575.4,2025-03-10T04:35:53.597Z
sensor.esp32_bme680_gas_resistance,6141.0,2025-03-10T04:36:13.595Z
sensor.esp32_bme680_gas_resistance,8065.8,2025-03-10T04:36:33.578Z
sensor.esp32_bme680_gas_resistance,10071.9,2025-03-10T04:36:53.581Z
sensor.esp32_bme680_gas_resistance,12109.6,2025-03-10T04:37:13.580Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-10T04:37:47.585Z
sensor.esp32_bme680_gas_resistance,unknown,2025-03-10T04:37:47.874Z
sensor.esp32_bme680_gas_resistance,12560.0,2025-03-10T04:37:52.609Z
sensor.esp32_bme680_gas_resistance,15172.1,2025-03-10T04:38:12.645Z
sensor.esp32_bme680_gas_resistance,17506.3,2025-03-10T04:38:32.595Z
sensor.esp32_bme680_gas_resistance,19789.7,2025-03-10T04:38:52.596Z
sensor.esp32_bme680_gas_resistance,21924.1,2025-03-10T04:39:12.597Z
sensor.esp32_bme680_gas_resistance,23604.8,2025-03-10T04:39:32.617Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-10T04:40:08.132Z
sensor.esp32_bme680_gas_resistance,22635.1,2025-03-10T04:40:08.435Z
sensor.esp32_bme680_gas_resistance,25747.5,2025-03-10T04:40:26.930Z
sensor.esp32_bme680_gas_resistance,27907.4,2025-03-10T04:40:46.929Z
sensor.esp32_bme680_gas_resistance,29855.4,2025-03-10T04:41:06.948Z
sensor.esp32_bme680_gas_resistance,32696.5,2025-03-10T04:41:26.914Z
sensor.esp32_bme680_gas_resistance,35613.4,2025-03-10T04:41:46.929Z
sensor.esp32_bme680_gas_resistance,37695.1,2025-03-10T04:42:06.914Z
sensor.esp32_bme680_gas_resistance,40421.3,2025-03-10T04:42:26.938Z
sensor.esp32_bme680_gas_resistance,42598.5,2025-03-10T04:42:46.928Z
sensor.esp32_bme680_gas_resistance,44927.0,2025-03-10T04:43:06.932Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-10T04:43:51.166Z
sensor.esp32_bme680_gas_resistance,unknown,2025-03-10T04:43:52.745Z
sensor.esp32_bme680_gas_resistance,40974.5,2025-03-10T04:43:54.786Z
sensor.esp32_bme680_gas_resistance,45512.4,2025-03-10T04:44:14.801Z
sensor.esp32_bme680_gas_resistance,48179.8,2025-03-10T04:44:34.763Z
sensor.esp32_bme680_gas_resistance,50534.6,2025-03-10T04:44:54.766Z
sensor.esp32_bme680_gas_resistance,52630.6,2025-03-10T04:45:14.769Z
sensor.esp32_bme680_gas_resistance,54479.3,2025-03-10T04:45:34.774Z
sensor.esp32_bme680_gas_resistance,54764.3,2025-03-10T04:45:54.770Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-10T04:46:32.745Z
sensor.esp32_bme680_gas_resistance,47604.7,2025-03-10T04:46:33.048Z
sensor.esp32_bme680_gas_resistance,50322.1,2025-03-10T04:46:49.467Z
sensor.esp32_bme680_gas_resistance,51466.3,2025-03-10T04:47:09.453Z
sensor.esp32_bme680_gas_resistance,51848.6,2025-03-10T04:47:29.604Z
sensor.esp32_bme680_gas_resistance,52269.3,2025-03-10T04:47:49.455Z
sensor.esp32_bme680_gas_resistance,unknown,2025-03-10T04:48:10.459Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-10T05:05:43.324Z
sensor.esp32_bme680_gas_resistance,unknown,2025-03-10T05:06:05.214Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-10T05:48:45.793Z
sensor.esp32_bme680_gas_resistance,15062.9,2025-03-10T05:48:46.193Z
sensor.esp32_bme680_gas_resistance,20055.1,2025-03-10T05:49:06.125Z
sensor.esp32_bme680_gas_resistance,24541.5,2025-03-10T05:49:26.129Z
sensor.esp32_bme680_gas_resistance,28418.2,2025-03-10T05:49:46.107Z
sensor.esp32_bme680_gas_resistance,31707.2,2025-03-10T05:50:06.113Z
sensor.esp32_bme680_gas_resistance,34584.9,2025-03-10T05:50:26.118Z
sensor.esp32_bme680_gas_resistance,37292.6,2025-03-10T05:50:46.107Z
sensor.esp32_bme680_gas_resistance,39358.6,2025-03-10T05:51:06.120Z
sensor.esp32_bme680_gas_resistance,40894.6,2025-03-10T05:51:26.115Z
sensor.esp32_bme680_gas_resistance,42641.8,2025-03-10T05:51:46.119Z
sensor.esp32_bme680_gas_resistance,44076.7,2025-03-10T05:52:06.118Z
sensor.esp32_bme680_gas_resistance,45315.6,2025-03-10T05:52:26.107Z
sensor.esp32_bme680_gas_resistance,46368.3,2025-03-10T05:52:46.107Z
sensor.esp32_bme680_gas_resistance,47389.2,2025-03-10T05:53:06.117Z
sensor.esp32_bme680_gas_resistance,48179.8,2025-03-10T05:53:26.114Z
sensor.esp32_bme680_gas_resistance,49285.6,2025-03-10T05:53:46.122Z
sensor.esp32_bme680_gas_resistance,50171.3,2025-03-10T05:54:06.113Z
sensor.esp32_bme680_gas_resistance,50996.2,2025-03-10T05:54:26.129Z
sensor.esp32_bme680_gas_resistance,51340.1,2025-03-10T05:54:46.111Z
sensor.esp32_bme680_gas_resistance,52400.1,2025-03-10T05:55:06.116Z
sensor.esp32_bme680_gas_resistance,53064.1,2025-03-10T05:55:26.110Z
sensor.esp32_bme680_gas_resistance,53573.3,2025-03-10T05:55:46.126Z
sensor.esp32_bme680_gas_resistance,53952.9,2025-03-10T05:56:06.126Z
sensor.esp32_bme680_gas_resistance,54479.3,2025-03-10T05:56:26.108Z
sensor.esp32_bme680_gas_resistance,55088.5,2025-03-10T05:56:46.116Z
sensor.esp32_bme680_gas_resistance,55674.5,2025-03-10T05:57:06.127Z
sensor.esp32_bme680_gas_resistance,56159.8,2025-03-10T05:57:26.117Z
sensor.esp32_bme680_gas_resistance,56615.4,2025-03-10T05:57:46.123Z
sensor.esp32_bme680_gas_resistance,57000.7,2025-03-10T05:58:06.151Z
sensor.esp32_bme680_gas_resistance,57312.8,2025-03-10T05:58:26.143Z
sensor.esp32_bme680_gas_resistance,57391.3,2025-03-10T05:58:46.114Z
sensor.esp32_bme680_gas_resistance,58067.8,2025-03-10T05:59:06.128Z
sensor.esp32_bme680_gas_resistance,58514.1,2025-03-10T05:59:26.124Z
sensor.esp32_bme680_gas_resistance,58884.3,2025-03-10T05:59:46.137Z
sensor.esp32_bme680_gas_resistance,59175.6,2025-03-10T06:00:06.130Z
sensor.esp32_bme680_gas_resistance,59385.4,2025-03-10T06:00:26.129Z
sensor.esp32_bme680_gas_resistance,59766.8,2025-03-10T06:00:46.137Z
sensor.esp32_bme680_gas_resistance,60196.4,2025-03-10T06:01:06.138Z
sensor.esp32_bme680_gas_resistance,60457.1,2025-03-10T06:01:26.129Z
sensor.esp32_bme680_gas_resistance,60808.3,2025-03-10T06:01:46.128Z
sensor.esp32_bme680_gas_resistance,61163.5,2025-03-10T06:02:06.138Z
sensor.esp32_bme680_gas_resistance,61342.7,2025-03-10T06:02:26.161Z
sensor.esp32_bme680_gas_resistance,61658.9,2025-03-10T06:02:46.123Z
sensor.esp32_bme680_gas_resistance,62024.2,2025-03-10T06:03:06.127Z
sensor.esp32_bme680_gas_resistance,61932.4,2025-03-10T06:03:26.154Z
sensor.esp32_bme680_gas_resistance,62440.4,2025-03-10T06:03:46.140Z
sensor.esp32_bme680_gas_resistance,62533.6,2025-03-10T06:04:06.125Z
sensor.esp32_bme680_gas_resistance,62956.7,2025-03-10T06:04:26.138Z
sensor.esp32_bme680_gas_resistance,63433.5,2025-03-10T06:04:46.133Z
sensor.esp32_bme680_gas_resistance,63529.8,2025-03-10T06:05:06.163Z
sensor.esp32_bme680_gas_resistance,63723.1,2025-03-10T06:05:26.144Z
sensor.esp32_bme680_gas_resistance,63820.2,2025-03-10T06:06:27.370Z
sensor.esp32_bme680_gas_resistance,63966.5,2025-03-10T06:06:27.379Z
sensor.esp32_bme680_gas_resistance,64508.4,2025-03-10T06:06:27.383Z
sensor.esp32_bme680_gas_resistance,64958.7,2025-03-10T06:07:06.136Z
sensor.esp32_bme680_gas_resistance,65364.3,2025-03-10T06:07:26.130Z
sensor.esp32_bme680_gas_resistance,65466.5,2025-03-10T06:07:46.162Z
sensor.esp32_bme680_gas_resistance,65569.0,2025-03-10T06:08:06.140Z
sensor.esp32_bme680_gas_resistance,65930.4,2025-03-10T06:08:26.137Z
sensor.esp32_bme680_gas_resistance,65671.9,2025-03-10T06:08:46.142Z
sensor.esp32_bme680_gas_resistance,65878.5,2025-03-10T06:09:06.165Z
sensor.esp32_bme680_gas_resistance,66034.3,2025-03-10T06:09:26.135Z
sensor.esp32_bme680_gas_resistance,66400.8,2025-03-10T06:09:46.153Z
sensor.esp32_bme680_gas_resistance,66665.1,2025-03-10T06:10:06.159Z
sensor.esp32_bme680_gas_resistance,66718.2,2025-03-10T06:10:26.156Z
sensor.esp32_bme680_gas_resistance,66824.6,2025-03-10T06:10:46.145Z
sensor.esp32_bme680_gas_resistance,66878.0,2025-03-10T06:11:06.148Z
sensor.esp32_bme680_gas_resistance,67362.1,2025-03-10T06:11:26.140Z
sensor.esp32_bme680_gas_resistance,67525.1,2025-03-10T06:11:46.154Z
sensor.esp32_bme680_gas_resistance,67908.3,2025-03-10T06:12:46.152Z
sensor.esp32_bme680_gas_resistance,68018.6,2025-03-10T06:13:06.157Z
sensor.esp32_bme680_gas_resistance,68351.7,2025-03-10T06:13:26.156Z
sensor.esp32_bme680_gas_resistance,68631.8,2025-03-10T06:13:46.145Z
sensor.esp32_bme680_gas_resistance,68800.9,2025-03-10T06:14:06.156Z
sensor.esp32_bme680_gas_resistance,69198.9,2025-03-10T06:14:26.160Z
sensor.esp32_bme680_gas_resistance,69659.3,2025-03-10T06:14:46.144Z
sensor.esp32_bme680_gas_resistance,70067.3,2025-03-10T06:15:06.172Z
sensor.esp32_bme680_gas_resistance,70718.1,2025-03-10T06:15:26.162Z
sensor.esp32_bme680_gas_resistance,71017.9,2025-03-10T06:15:46.169Z
sensor.esp32_bme680_gas_resistance,71259.6,2025-03-10T06:16:06.811Z
sensor.esp32_bme680_gas_resistance,71625.3,2025-03-10T06:16:26.155Z
sensor.esp32_bme680_gas_resistance,71871.1,2025-03-10T06:16:46.156Z
sensor.esp32_bme680_gas_resistance,72619.0,2025-03-10T06:17:06.172Z
sensor.esp32_bme680_gas_resistance,72935.2,2025-03-10T06:17:26.152Z
sensor.esp32_bme680_gas_resistance,73770.4,2025-03-10T06:17:46.150Z
sensor.esp32_bme680_gas_resistance,73900.5,2025-03-10T06:18:06.171Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-10T06:19:56.911Z
sensor.esp32_bme680_gas_resistance,19978.5,2025-03-10T08:47:51.933Z
sensor.esp32_bme680_gas_resistance,25715.9,2025-03-10T08:48:10.783Z
sensor.esp32_bme680_gas_resistance,31095.6,2025-03-10T08:48:30.782Z
sensor.esp32_bme680_gas_resistance,35734.8,2025-03-10T08:48:50.794Z
sensor.esp32_bme680_gas_resistance,39694.1,2025-03-10T08:49:10.810Z
sensor.esp32_bme680_gas_resistance,43257.9,2025-03-10T08:49:30.798Z
sensor.esp32_bme680_gas_resistance,46368.3,2025-03-10T08:49:50.839Z
sensor.esp32_bme680_gas_resistance,48430.6,2025-03-10T08:50:10.795Z
sensor.esp32_bme680_gas_resistance,51089.5,2025-03-10T08:50:30.818Z
sensor.esp32_bme680_gas_resistance,53064.1,2025-03-10T08:50:50.799Z
sensor.esp32_bme680_gas_resistance,54908.0,2025-03-10T08:51:10.800Z
sensor.esp32_bme680_gas_resistance,56348.7,2025-03-10T08:51:30.803Z
sensor.esp32_bme680_gas_resistance,57509.6,2025-03-10T08:51:50.808Z
sensor.esp32_bme680_gas_resistance,58967.2,2025-03-10T08:52:10.794Z
sensor.esp32_bme680_gas_resistance,59937.9,2025-03-10T08:52:30.795Z
sensor.esp32_bme680_gas_resistance,61568.2,2025-03-10T08:52:50.807Z
sensor.esp32_bme680_gas_resistance,62070.1,2025-03-10T08:53:10.820Z
sensor.esp32_bme680_gas_resistance,62674.0,2025-03-10T08:53:30.801Z
sensor.esp32_bme680_gas_resistance,63723.1,2025-03-10T08:53:50.797Z
sensor.esp32_bme680_gas_resistance,64508.4,2025-03-10T08:54:10.807Z
sensor.esp32_bme680_gas_resistance,64958.7,2025-03-10T08:54:30.832Z
sensor.esp32_bme680_gas_resistance,65364.3,2025-03-10T08:54:50.816Z
sensor.esp32_bme680_gas_resistance,66086.4,2025-03-10T08:55:10.805Z
sensor.esp32_bme680_gas_resistance,66718.2,2025-03-10T08:55:30.808Z
sensor.esp32_bme680_gas_resistance,67254.0,2025-03-10T08:55:50.911Z
sensor.esp32_bme680_gas_resistance,67470.7,2025-03-10T08:56:30.835Z
sensor.esp32_bme680_gas_resistance,67853.3,2025-03-10T08:56:50.860Z
sensor.esp32_bme680_gas_resistance,68129.3,2025-03-10T08:57:10.825Z
sensor.esp32_bme680_gas_resistance,68914.2,2025-03-10T08:57:50.823Z
sensor.esp32_bme680_gas_resistance,68800.9,2025-03-10T08:58:10.805Z
sensor.esp32_bme680_gas_resistance,69370.8,2025-03-10T08:58:30.831Z
sensor.esp32_bme680_gas_resistance,69717.3,2025-03-10T08:58:50.805Z
sensor.esp32_bme680_gas_resistance,70184.7,2025-03-10T08:59:10.811Z
sensor.esp32_bme680_gas_resistance,69891.8,2025-03-10T08:59:30.814Z
sensor.esp32_bme680_gas_resistance,70777.8,2025-03-10T08:59:50.821Z
sensor.esp32_bme680_gas_resistance,70718.1,2025-03-10T09:00:10.815Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-10T09:02:01.859Z
sensor.esp32_bme680_gas_resistance,8084.5,2025-03-10T22:11:21.481Z
sensor.esp32_bme680_gas_resistance,11829.1,2025-03-10T22:11:30.797Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-10T22:12:06.136Z
sensor.esp32_bme680_gas_resistance,75635.8,2025-03-10T22:13:16.722Z
sensor.esp32_bme680_gas_resistance,77886.7,2025-03-10T22:13:20.146Z
sensor.esp32_bme680_gas_resistance,80275.7,2025-03-10T22:13:25.167Z
sensor.esp32_bme680_gas_resistance,82489.6,2025-03-10T22:13:30.094Z
sensor.esp32_bme680_gas_resistance,84743.2,2025-03-10T22:13:35.105Z
sensor.esp32_bme680_gas_resistance,87123.4,2025-03-10T22:13:40.356Z
sensor.esp32_bme680_gas_resistance,88039.3,2025-03-10T22:13:45.160Z
sensor.esp32_bme680_gas_resistance,84401.6,2025-03-10T22:13:50.253Z
sensor.esp32_bme680_gas_resistance,82734.0,2025-03-10T22:13:55.189Z
sensor.esp32_bme680_gas_resistance,81844.7,2025-03-10T22:14:00.207Z
sensor.esp32_bme680_gas_resistance,84401.6,2025-03-10T22:14:05.264Z
sensor.esp32_bme680_gas_resistance,86762.4,2025-03-10T22:14:10.122Z
sensor.esp32_bme680_gas_resistance,87396.2,2025-03-10T22:14:15.131Z
sensor.esp32_bme680_gas_resistance,91502.1,2025-03-10T22:14:20.157Z
sensor.esp32_bme680_gas_resistance,92207.2,2025-03-10T22:14:25.172Z
sensor.esp32_bme680_gas_resistance,94048.3,2025-03-10T22:14:30.198Z
sensor.esp32_bme680_gas_resistance,94154.0,2025-03-10T22:14:35.101Z
sensor.esp32_bme680_gas_resistance,95605.0,2025-03-10T22:14:40.323Z
sensor.esp32_bme680_gas_resistance,98878.4,2025-03-10T22:14:45.170Z
sensor.esp32_bme680_gas_resistance,98587.4,2025-03-10T22:14:50.145Z
sensor.esp32_bme680_gas_resistance,99643.1,2025-03-10T22:14:55.304Z
sensor.esp32_bme680_gas_resistance,101086.3,2025-03-10T22:15:00.213Z
sensor.esp32_bme680_gas_resistance,102009.7,2025-03-10T22:15:05.123Z
sensor.esp32_bme680_gas_resistance,103395.1,2025-03-10T22:15:10.176Z
sensor.esp32_bme680_gas_resistance,104101.9,2025-03-10T22:15:15.151Z
sensor.esp32_bme680_gas_resistance,105611.6,2025-03-10T22:15:20.153Z
sensor.esp32_bme680_gas_resistance,99112.4,2025-03-10T22:15:25.092Z
sensor.esp32_bme680_gas_resistance,94071.5,2025-03-10T22:15:30.190Z
sensor.esp32_bme680_gas_resistance,95465.5,2025-03-10T22:15:35.107Z
sensor.esp32_bme680_gas_resistance,96098.7,2025-03-10T22:15:40.144Z
sensor.esp32_bme680_gas_resistance,99171.1,2025-03-10T22:15:45.141Z
sensor.esp32_bme680_gas_resistance,99702.4,2025-03-10T22:15:50.156Z
sensor.esp32_bme680_gas_resistance,102760.7,2025-03-10T22:15:55.136Z
sensor.esp32_bme680_gas_resistance,103013.5,2025-03-10T22:16:00.106Z
sensor.esp32_bme680_gas_resistance,104687.5,2025-03-10T22:16:05.104Z
sensor.esp32_bme680_gas_resistance,106147.0,2025-03-10T22:16:10.354Z
sensor.esp32_bme680_gas_resistance,108695.6,2025-03-10T22:16:15.139Z
sensor.esp32_bme680_gas_resistance,107925.3,2025-03-10T22:16:20.252Z
sensor.esp32_bme680_gas_resistance,109049.5,2025-03-10T22:16:25.081Z
sensor.esp32_bme680_gas_resistance,111221.8,2025-03-10T22:16:30.090Z
sensor.esp32_bme680_gas_resistance,112718.7,2025-03-10T22:16:35.102Z
sensor.esp32_bme680_gas_resistance,113099.3,2025-03-10T22:16:40.113Z
sensor.esp32_bme680_gas_resistance,112265.4,2025-03-10T22:16:45.145Z
sensor.esp32_bme680_gas_resistance,114334.5,2025-03-10T22:16:50.114Z
sensor.esp32_bme680_gas_resistance,113636.4,2025-03-10T22:16:55.140Z
sensor.esp32_bme680_gas_resistance,113790.8,2025-03-10T22:17:00.091Z
sensor.esp32_bme680_gas_resistance,116887.6,2025-03-10T22:17:05.111Z
sensor.esp32_bme680_gas_resistance,116158.1,2025-03-10T22:17:10.230Z
sensor.esp32_bme680_gas_resistance,117296.9,2025-03-10T22:17:20.160Z
sensor.esp32_bme680_gas_resistance,117874.7,2025-03-10T22:17:25.102Z
sensor.esp32_bme680_gas_resistance,118458.3,2025-03-10T22:17:30.092Z
sensor.esp32_bme680_gas_resistance,119302.0,2025-03-10T22:17:35.140Z
sensor.esp32_bme680_gas_resistance,119132.3,2025-03-10T22:17:40.117Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-10T22:19:45.799Z
sensor.esp32_bme680_gas_resistance,65110.2,2025-03-10T23:21:28.573Z
sensor.esp32_bme680_gas_resistance,70125.9,2025-03-10T23:21:32.321Z
sensor.esp32_bme680_gas_resistance,74425.9,2025-03-10T23:21:37.297Z
sensor.esp32_bme680_gas_resistance,78691.7,2025-03-10T23:21:42.302Z
sensor.esp32_bme680_gas_resistance,81924.7,2025-03-10T23:21:47.301Z
sensor.esp32_bme680_gas_resistance,85522.0,2025-03-10T23:21:52.301Z
sensor.esp32_bme680_gas_resistance,88224.8,2025-03-10T23:21:57.323Z
sensor.esp32_bme680_gas_resistance,90709.2,2025-03-10T23:22:02.287Z
sensor.esp32_bme680_gas_resistance,93441.8,2025-03-10T23:22:07.371Z
sensor.esp32_bme680_gas_resistance,95683.7,2025-03-10T23:22:12.390Z
sensor.esp32_bme680_gas_resistance,95769.0,2025-03-10T23:22:17.405Z
sensor.esp32_bme680_gas_resistance,97383.7,2025-03-10T23:22:22.289Z
sensor.esp32_bme680_gas_resistance,99524.7,2025-03-10T23:22:27.323Z
sensor.esp32_bme680_gas_resistance,101147.4,2025-03-10T23:22:32.357Z
sensor.esp32_bme680_gas_resistance,102697.7,2025-03-10T23:22:37.362Z
sensor.esp32_bme680_gas_resistance,103972.7,2025-03-10T23:22:42.377Z
sensor.esp32_bme680_gas_resistance,105811.7,2025-03-10T23:22:47.294Z
sensor.esp32_bme680_gas_resistance,106012.7,2025-03-10T23:22:52.308Z
sensor.esp32_bme680_gas_resistance,107028.8,2025-03-10T23:22:57.341Z
sensor.esp32_bme680_gas_resistance,108554.8,2025-03-10T23:23:02.349Z
sensor.esp32_bme680_gas_resistance,109405.6,2025-03-10T23:23:07.361Z
sensor.esp32_bme680_gas_resistance,110488.1,2025-03-10T23:23:12.305Z
sensor.esp32_bme680_gas_resistance,111592.3,2025-03-10T23:23:17.401Z
sensor.esp32_bme680_gas_resistance,112491.6,2025-03-10T23:23:22.308Z
sensor.esp32_bme680_gas_resistance,113175.7,2025-03-10T23:23:27.321Z
sensor.esp32_bme680_gas_resistance,113636.4,2025-03-10T23:23:32.362Z
sensor.esp32_bme680_gas_resistance,114726.0,2025-03-10T23:23:37.363Z
sensor.esp32_bme680_gas_resistance,115278.7,2025-03-10T23:23:42.380Z
sensor.esp32_bme680_gas_resistance,116319.4,2025-03-10T23:23:47.391Z
sensor.esp32_bme680_gas_resistance,116481.2,2025-03-10T23:23:52.348Z
sensor.esp32_bme680_gas_resistance,116724.7,2025-03-10T23:23:57.337Z
sensor.esp32_bme680_gas_resistance,117626.4,2025-03-10T23:24:02.342Z
sensor.esp32_bme680_gas_resistance,117461.4,2025-03-10T23:24:07.283Z
sensor.esp32_bme680_gas_resistance,118794.3,2025-03-10T23:24:12.303Z
sensor.esp32_bme680_gas_resistance,119728.4,2025-03-10T23:24:22.305Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-10T23:24:49.139Z
sensor.esp32_bme680_gas_resistance,127086.5,2025-03-10T23:24:50.267Z
sensor.esp32_bme680_gas_resistance,126224.6,2025-03-10T23:24:55.278Z
sensor.esp32_bme680_gas_resistance,125280.5,2025-03-10T23:25:00.296Z
sensor.esp32_bme680_gas_resistance,125656.4,2025-03-10T23:25:05.316Z
sensor.esp32_bme680_gas_resistance,125562.2,2025-03-10T23:25:10.252Z
sensor.esp32_bme680_gas_resistance,124813.7,2025-03-10T23:25:15.252Z
sensor.esp32_bme680_gas_resistance,126319.8,2025-03-10T23:25:20.263Z
sensor.esp32_bme680_gas_resistance,126702.0,2025-03-10T23:25:30.410Z
sensor.esp32_bme680_gas_resistance,126129.5,2025-03-10T23:25:40.225Z
sensor.esp32_bme680_gas_resistance,125750.8,2025-03-10T23:25:45.245Z
sensor.esp32_bme680_gas_resistance,126893.9,2025-03-10T23:25:50.277Z
sensor.esp32_bme680_gas_resistance,127183.0,2025-03-10T23:25:55.294Z
sensor.esp32_bme680_gas_resistance,126893.9,2025-03-10T23:26:00.297Z
sensor.esp32_bme680_gas_resistance,126990.1,2025-03-10T23:26:05.214Z
sensor.esp32_bme680_gas_resistance,127279.6,2025-03-10T23:26:20.271Z
sensor.esp32_bme680_gas_resistance,126510.6,2025-03-10T23:26:25.299Z
sensor.esp32_bme680_gas_resistance,127473.4,2025-03-10T23:26:30.230Z
sensor.esp32_bme680_gas_resistance,127765.1,2025-03-10T23:26:35.310Z
sensor.esp32_bme680_gas_resistance,127862.6,2025-03-10T23:26:40.228Z
sensor.esp32_bme680_gas_resistance,127960.3,2025-03-10T23:26:45.364Z
sensor.esp32_bme680_gas_resistance,128058.1,2025-03-10T23:26:50.276Z
sensor.esp32_bme680_gas_resistance,128352.5,2025-03-10T23:26:55.277Z
sensor.esp32_bme680_gas_resistance,128254.2,2025-03-10T23:27:00.301Z
sensor.esp32_bme680_gas_resistance,128648.2,2025-03-10T23:27:05.213Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-10T23:27:50.582Z
sensor.esp32_bme680_gas_resistance,131372.5,2025-03-10T23:27:52.125Z
sensor.esp32_bme680_gas_resistance,130757.2,2025-03-10T23:27:56.716Z
sensor.esp32_bme680_gas_resistance,131166.8,2025-03-10T23:28:01.748Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-10T23:30:01.838Z
sensor.esp32_bme680_gas_resistance,78617.8,2025-03-11T03:39:29.003Z
sensor.esp32_bme680_gas_resistance,82004.9,2025-03-11T03:39:33.617Z
sensor.esp32_bme680_gas_resistance,87032.9,2025-03-11T03:39:38.736Z
sensor.esp32_bme680_gas_resistance,89354.3,2025-03-11T03:39:43.645Z
sensor.esp32_bme680_gas_resistance,92410.7,2025-03-11T03:39:48.681Z
sensor.esp32_bme680_gas_resistance,94207.0,2025-03-11T03:39:53.630Z
sensor.esp32_bme680_gas_resistance,97383.7,2025-03-11T03:39:58.599Z
sensor.esp32_bme680_gas_resistance,100721.6,2025-03-11T03:40:03.594Z
sensor.esp32_bme680_gas_resistance,103651.0,2025-03-11T03:40:13.660Z
sensor.esp32_bme680_gas_resistance,107165.7,2025-03-11T03:40:18.690Z
sensor.esp32_bme680_gas_resistance,109548.7,2025-03-11T03:40:23.907Z
sensor.esp32_bme680_gas_resistance,110927.2,2025-03-11T03:40:28.712Z
sensor.esp32_bme680_gas_resistance,109548.7,2025-03-11T03:40:33.612Z
sensor.esp32_bme680_gas_resistance,109049.5,2025-03-11T03:40:38.629Z
sensor.esp32_bme680_gas_resistance,105478.6,2025-03-11T03:40:43.742Z
sensor.esp32_bme680_gas_resistance,100119.5,2025-03-11T03:40:48.708Z
sensor.esp32_bme680_gas_resistance,94048.3,2025-03-11T03:40:53.895Z
sensor.esp32_bme680_gas_resistance,98703.6,2025-03-11T03:40:58.644Z
sensor.esp32_bme680_gas_resistance,104361.4,2025-03-11T03:41:04.126Z
sensor.esp32_bme680_gas_resistance,107578.7,2025-03-11T03:41:08.734Z
sensor.esp32_bme680_gas_resistance,111518.0,2025-03-11T03:41:13.652Z
sensor.esp32_bme680_gas_resistance,113790.8,2025-03-11T03:41:18.654Z
sensor.esp32_bme680_gas_resistance,116481.2,2025-03-11T03:41:23.687Z
sensor.esp32_bme680_gas_resistance,118878.6,2025-03-11T03:41:28.718Z
sensor.esp32_bme680_gas_resistance,120590.3,2025-03-11T03:41:33.613Z
sensor.esp32_bme680_gas_resistance,121906.9,2025-03-11T03:41:38.657Z
sensor.esp32_bme680_gas_resistance,123616.2,2025-03-11T03:41:43.885Z
sensor.esp32_bme680_gas_resistance,124720.8,2025-03-11T03:41:48.696Z
sensor.esp32_bme680_gas_resistance,126606.2,2025-03-11T03:41:53.718Z
sensor.esp32_bme680_gas_resistance,127473.4,2025-03-11T03:41:58.622Z
sensor.esp32_bme680_gas_resistance,128058.1,2025-03-11T03:42:03.619Z
sensor.esp32_bme680_gas_resistance,129644.0,2025-03-11T03:42:08.657Z
sensor.esp32_bme680_gas_resistance,130248.8,2025-03-11T03:42:13.653Z
sensor.esp32_bme680_gas_resistance,131993.7,2025-03-11T03:42:18.688Z
sensor.esp32_bme680_gas_resistance,132202.1,2025-03-11T03:42:23.820Z
sensor.esp32_bme680_gas_resistance,133147.8,2025-03-11T03:42:28.723Z
sensor.esp32_bme680_gas_resistance,133572.6,2025-03-11T03:42:33.619Z
sensor.esp32_bme680_gas_resistance,134754.6,2025-03-11T03:42:38.645Z
sensor.esp32_bme680_gas_resistance,135517.8,2025-03-11T03:42:43.657Z
sensor.esp32_bme680_gas_resistance,135847.5,2025-03-11T03:42:48.682Z
sensor.esp32_bme680_gas_resistance,137407.7,2025-03-11T03:42:53.694Z
sensor.esp32_bme680_gas_resistance,138087.4,2025-03-11T03:42:58.917Z
sensor.esp32_bme680_gas_resistance,137973.6,2025-03-11T03:43:03.624Z
